appid,rank,prev_rank,rank_change
4102010,6012,6225,213
2191490,6718,6931,213
2333480,594,806,212
65980,2660,2872,212
274170,2739,2951,212
1585220,5196,5408,212
4958830,7578,7790,212
1304340,8980,N/A,212
747660,1007,1218,211
34030,1718,1929,211
1009821,5864,6075,211
1532200,6964,7175,211
4508360,7135,7346,211
505460,808,1018,210
4232860,3299,3509,210
1641660,8982,N/A,210
200210,722,931,209
4418930,2893,3102,209
3665520,7216,7425,209
1952170,8093,8302,209
1107790,8188,8397,209
4018700,8983,N/A,209
1471410,3285,3493,208
1173770,3482,3690,208
4078570,4156,4364,208
2856380,5186,5394,208
752900,5823,6031,208
512540,2120,2327,207
4232870,3332,3539,207
1142390,8985,N/A,207
494730,8986,N/A,206
285900,858,1063,205
2467880,2232,2437,205
2252680,2245,2450,205
3606400,3717,3922,205
17470,4950,5155,205
3332620,6763,6968,205
4170200,2121,2325,204
3669740,8988,N/A,204
3548690,1030,1233,203
2294660,1274,1477,203
2955520,4492,4695,203
4535530,6199,6402,203
2377001,6438,6641,203
2950510,8989,N/A,203
1267910,1499,1701,202
1338770,2994,3196,202
368340,3367,3569,202
779880,3419,3621,202
712640,5365,5567,202
1639430,6892,7094,202
2348540,7115,7317,202
2101210,8990,N/A,202
1549970,588,789,201
1989270,1075,1276,201
238460,2074,2275,201
731490,3246,3447,201
3336890,8991,N/A,201
3562890,3530,3730,200
215001,7582,7782,200
314980,8992,N/A,200
1811080,2518,2717,199
3717330,2686,2885,199
2870920,3136,3335,199
1921780,8096,8295,199
1458150,1357,1555,198
3595530,2918,3116,198
1079180,3476,3674,198
2099110,3820,4018,198
735730,4779,4977,198
3436030,5825,6023,198
1960220,8994,N/A,198
291550,74,271,197
274190,4225,4422,197
3671850,8995,N/A,197
2333480,610,806,196
611790,1151,1347,196
48700,2135,2331,196
3046600,5002,5198,196
1218740,8223,8419,196
2502260,8996,N/A,196
4078430,1396,1591,195
1443200,1425,1620,195
1730910,2407,2602,195
3226530,2500,2695,195
4335460,2546,2741,195
268400,8997,N/A,195
1066890,504,698,194
222480,1127,1321,194
3059070,1715,1909,194
527430,3221,3415,194
2671140,3801,3995,194
887120,4222,4416,194
4465600,810,1003,193
2825190,943,1136,193
1612810,4426,4619,193
397460,5456,5649,193
698780,8999,N/A,193
34330,1214,1406,192
359870,1528,1720,192
3579760,1703,1895,192
254760,2975,3167,192
242640,4635,4827,192
2473770,5296,5488,192
909150,5447,5639,192
909080,5448,5640,192
204372,6753,6945,192
4234570,3368,3559,191
1133760,7675,7866,191
1075740,8499,8690,191
673750,1347,1537,190
427730,1622,1812,190
3211850,1811,2001,190
4402250,1874,2064,190
2564910,4276,4466,190
350690,5065,5255,190
4942620,8851,9041,190
2743910,9002,N/A,190
507010,8936,9125,189
889510,9003,N/A,189
3690260,9004,N/A,188
4598200,1638,1825,187
3657930,1898,2085,187
1173790,3662,3849,187
562260,5479,5666,187
2453360,6414,6601,187
3750470,9005,N/A,187
2646720,909,1095,186
3469800,989,1175,186
248350,9006,N/A,186
3751260,390,575,185
2784470,1603,1788,185
3079970,9007,N/A,185
895492,5664,5848,184
843260,9008,N/A,184
2593750,1289,1472,183
2792170,1412,1595,183
3884520,5486,5669,183
2778890,6499,6682,183
2401890,6567,6750,183
4590640,9009,N/A,183
506610,2408,2590,182
1230140,6435,6617,182
4599900,9010,N/A,182
2719740,2849,3030,181
2214826,3618,3799,181
2693060,4139,4320,181
4678950,4594,4775,181
1262350,1517,1697,180
1371580,2340,2520,180
1209370,7113,7293,180
2870530,8894,9074,180
4241420,825,1004,179
2579530,3656,3835,179
1234430,4022,4201,179
4521680,8540,8719,179
3885420,9013,N/A,179
2198150,775,953,178
70,1690,1868,178
240,1765,1943,178
1608440,4245,4423,178
3962020,8253,8431,178
774801,1698,1875,177
285740,5958,6135,177
4732460,7211,7388,177
220260,8304,8481,177
2936210,9015,N/A,177
2424010,1174,1350,176
4049910,1839,2015,176
887380,2136,2312,176
3009870,3496,3672,176
113200,3596,3772,176
242680,5152,5328,176
2617400,8533,8709,176
1128810,1021,1196,175
2070270,1670,1845,175
4621250,3113,3288,175
2437670,3459,3634,175
2446110,6077,6252,175
2278850,9017,N/A,175
1718570,3582,3756,174
505230,5217,5391,174
223597,5375,5549,174
1857740,6408,6582,174
3339330,7490,7664,174
4499280,8959,9133,174
4371500,1224,1397,173
1816550,1883,2056,173
2634950,1922,2095,173
3294480,2741,2914,173
2569670,3178,3351,173
746850,5300,5473,173
2004080,4021,4193,172
3417120,6939,7111,172
2251220,1020,1191,171
4831020,3339,3510,171
3972570,6518,6689,171
4535520,6621,6792,171
2800250,9021,N/A,171
1501750,977,1147,170
1107320,1165,1335,170
2757330,3075,3245,170
1804840,6159,6329,170
564310,9022,N/A,170
2564710,872,1041,169
25000,3943,4112,169
1184760,8713,8882,169
3146520,2100,2268,168
1985820,3024,3192,168
797430,3931,4099,168
4513390,6354,6522,168
3076620,9024,N/A,168
2084000,2012,2179,167
2682660,3202,3369,167
464350,4119,4286,167
1923790,8246,8413,167
1634360,8702,8869,167
1546570,9025,N/A,167
8500,937,1103,166
372000,1635,1801,166
3816930,4538,4704,166
356430,6489,6655,166
2689470,7631,7797,166
1046790,9026,N/A,166
1463090,2834,2999,165
2348400,3189,3354,165
1782450,6028,6193,165
1662210,9027,N/A,165
1401590,14,178,164
1222140,880,1044,164
3513600,2043,2207,164
929100,8427,8591,164
1085180,9028,N/A,164
246900,1868,2031,163
4751340,2224,2387,163
2296990,2622,2785,163
4746220,6172,6335,163
4132150,1399,1561,162
528740,2075,2237,162
681280,2392,2554,162
802870,4407,4569,162
4504390,9030,N/A,162
1888160,623,784,161
3415230,2537,2698,161
3020,3051,3212,161
1668110,3585,3746,161
245570,7744,7905,161
3323320,6731,6891,160
589530,9032,N/A,160
1941540,1210,1369,159
2396980,2561,2720,159
2671160,4059,4218,159
3529670,5895,6054,159
1029890,8653,8812,159
2262770,3437,3595,158
1446900,4946,5104,158
3417410,1052,1209,157
2370405,9035,N/A,157
3447720,2956,3112,156
2736370,3315,3471,156
435881,4382,4538,156
4093840,6466,6622,156
3603530,9036,N/A,156
2248760,2132,2287,155
4035920,2186,2341,155
1227650,2327,2482,155
3815680,5155,5310,155
1724941,7116,7271,155
568220,842,996,154
2217000,1540,1694,154
7940,2104,2258,154
955900,2428,2582,154
4622330,3951,4105,154
3663810,8420,8574,154
2802740,1899,2052,153
2109301,6727,6880,153
1575940,1348,1500,152
960990,3595,3747,152
4078560,3954,4106,152
798490,4448,4600,152
4861560,5245,5397,152
4100940,972,1123,151
4530240,1840,1991,151
862800,3284,3435,151
1136160,4884,5035,151
1704460,5534,5685,151
3146420,5549,5700,151
4356100,7584,7735,151
887800,9041,N/A,151
2764370,474,624,150
109600,700,850,150
2511500,2437,2587,150
4414590,8444,8594,150
1295510,1888,2037,149
3339880,2943,3092,149
1348140,3500,3649,149
2720950,5052,5201,149
3083300,6717,6866,149
2118420,4604,4752,148
322660,9044,N/A,148
2331020,1150,1297,147
2133760,1213,1360,147
4404070,1369,1516,147
1370050,2569,2716,147
1173510,5530,5677,147
1329500,5734,5881,147
16810,2463,2609,146
3151760,3891,4037,146
99612,4826,4972,146
322130,9046,N/A,146
3215050,1988,2133,145
2919660,5491,5636,145
4337740,5573,5718,145
2999060,7902,8047,145
4162040,3,147,144
2321470,1215,1359,144
2197328,2952,3096,144
2590060,3464,3608,144
1488200,4657,4801,144
2559270,7344,7488,144
744950,9048,N/A,144
4760270,1249,1392,143
4015530,1911,2054,143
427100,2296,2439,143
2221980,9049,N/A,143
1328670,1031,1173,142
3845870,1266,1408,142
979110,2358,2500,142
3569970,3099,3241,142
3232380,4662,4804,142
606280,5027,5169,142
2336980,9050,N/A,142
48190,2058,2199,141
720620,2255,2396,141
4067130,2776,2917,141
4260510,3592,3733,141
895490,5159,5300,141
1086481,6474,6615,141
63200,9051,N/A,141
1013320,754,894,140
1451190,1725,1865,140
1670870,2602,2742,140
3657210,5340,5480,140
1790930,2897,3036,139
3110070,4138,4277,139
2380060,4933,5072,139
806950,9053,N/A,139
2830030,1672,1810,138
3274440,2402,2540,138
2141580,3120,3258,138
1024650,3438,3576,138
4204530,4508,4646,138
1637730,5652,5790,138
1960210,9054,N/A,138
1259420,759,896,137
1746030,1740,1877,137
2318310,2174,2311,137
4014100,2616,2753,137
42718,3050,3187,137
2207440,7503,7640,137
2277560,349,485,136
3293260,388,524,136
1608230,2403,2539,136
2589500,2898,3034,136
761830,9056,N/A,136
4695140,3034,3169,135
1069160,7819,7954,135
929101,8398,8533,135
3535760,9057,N/A,135
2308690,1414,1548,134
919640,2949,3083,134
95400,6946,7080,134
2119830,1064,1197,133
342200,2576,2709,133
3169480,3035,3168,133
2833580,3599,3732,133
42960,4192,4325,133
4687220,5231,5364,133
227780,9059,N/A,133
4806540,2336,2468,132
3100370,2367,2499,132
3657950,3690,3822,132
2150000,5455,5587,132
591983,7205,7337,132
1000712,9060,N/A,132
4791940,2831,2962,131
235580,2995,3126,131
917150,9061,N/A,131
3054820,5712,5842,130
4164290,7348,7478,130
4786190,8421,8551,130
2492040,834,963,129
2239150,1415,1544,129
1948280,1909,2038,129
4286550,2107,2236,129
3590460,2623,2752,129
3087290,3303,3432,129
4527730,7787,7916,129
644540,9063,N/A,129
2638890,473,601,128
606880,1938,2066,128
2291670,3472,3600,128
1839430,4092,4220,128
4273120,6642,6770,128
4212210,6845,6973,128
3238470,3168,3295,127
368360,4009,4136,127
4270350,8576,8703,127
620080,9065,N/A,127
275850,641,767,126
2420110,1146,1272,126
22330,3475,3601,126
4584200,3806,3932,126
985810,296,421,125
2922530,1778,1903,125
2922540,3661,3786,125
1240590,7140,7265,125
603750,8385,8510,125
4122990,9067,N/A,125
4538540,897,1021,124
3293010,1959,2083,124
2953480,3680,3804,124
3655150,8006,8130,124
1062520,1312,1435,123
3590560,1882,2005,123
2463690,2636,2759,123
3450310,480,602,122
1290000,666,788,122
627690,1631,1753,122
4147820,4614,4736,122
249180,7671,7793,122
2782200,8521,8643,122
650000,9070,N/A,122
107410,551,672,121
3259780,921,1042,121
569480,1202,1323,121
838350,1951,2072,121
1709880,2691,2812,121
3832010,3534,3655,121
4864000,8248,8369,121
2768430,2288,2408,120
2459970,2499,2619,120
1072620,5001,5121,120
3627790,5394,5514,120
6900,6263,6383,120
4584690,9072,N/A,120
3368610,1932,2051,119
4340980,5219,5338,119
1291010,7159,7278,119
2980260,9073,N/A,119
3525970,1745,1863,118
1937500,2289,2407,118
2863080,3249,3367,118
2427700,1237,1354,117
2719160,2542,2659,117
2380030,3344,3461,117
2021910,4271,4388,117
4436470,4311,4428,117
24880,4646,4763,117
3815670,5011,5128,117
1164060,9075,N/A,117
1920430,691,807,116
4268470,2294,2410,116
2336220,2646,2762,116
3804850,2699,2815,116
3872920,4549,4665,116
4133210,9076,N/A,116
339340,737,852,115
3387210,2331,2446,115
4169820,2541,2656,115
47780,3341,3456,115
3355800,6153,6268,115
2113040,8589,8704,115
4172690,1377,1491,114
1192900,1616,1730,114
228200,1692,1806,114
394510,3488,3602,114
3438800,3538,3652,114
1670540,4027,4141,114
33230,1428,1541,113
4196070,2071,2184,113
235584,4523,4636,113
2152440,5061,5174,113
1123830,9079,N/A,113
2057760,629,741,112
3039500,5947,6059,112
3937210,8984,9096,112
4196060,1944,2055,111
2947440,2144,2255,111
1009850,2361,2472,111
2585150,2466,2577,111
1784890,7288,7399,111
1694600,9081,N/A,111
4039140,1161,1271,110
1910150,1676,1786,110
3905260,2355,2465,110
2453660,2400,2510,110
1789490,9082,N/A,110
1369670,940,1049,109
2819590,2026,2135,109
1147690,2679,2788,109
3467710,3137,3246,109
2924120,7038,7147,109
2543830,1057,1165,108
4310080,1072,1180,108
2400430,1587,1695,108
865360,1846,1954,108
39510,4223,4331,108
407130,4737,4844,107
3184500,9085,N/A,107
2365810,4073,4179,106
937580,8930,9036,106
2163160,9086,N/A,106
4131670,654,759,105
414700,2454,2559,105
3675400,3486,3591,105
1966900,5380,5485,105
891230,9087,N/A,105
289130,440,544,104
1592190,582,686,104
2285970,2042,2146,104
3571710,3048,3152,104
597820,7599,7703,104
4601310,9088,N/A,104
3557620,455,558,103
1859910,535,638,103
3354750,689,792,103
1611910,1322,1425,103
3362570,1943,2046,103
4323990,1962,2065,103
1164110,3225,3328,103
4278010,8524,8627,103
1180130,9089,N/A,103
1158160,874,976,102
2697940,1769,1871,102
532210,2496,2598,102
236430,2911,3013,102
774171,1092,1193,101
3602570,1190,1291,101
2102730,1284,1385,101
916840,2737,2838,101
3682240,9091,N/A,101
3669870,583,683,100
1321440,1083,1183,100
1280930,4527,4627,100
235585,4548,4648,100
1808680,4557,4657,100
1080020,5015,5115,100
1059150,6777,6877,100
1498090,9092,N/A,100
1551360,478,577,99
3841510,1680,1779,99
3854280,3359,3458,99
2086680,7118,7217,99
1141550,9093,N/A,99
1997040,599,697,98
1315320,2319,2417,98
1493170,6305,6403,98
2139840,9094,N/A,98
1948980,1893,1990,97
2723430,2181,2278,97
3745310,3483,3580,97
223750,383,479,96
1150690,864,960,96
55150,918,1014,96
22320,1866,1962,96
3087310,3355,3451,96
3669060,9096,N/A,96
3948120,335,430,95
2486820,1047,1142,95
4508340,32,126,94
4157740,2634,2728,94
2694640,6948,7042,94
1288340,9098,N/A,94
1235761,3682,3775,93
2750000,4385,4478,93
1051700,8614,8707,93
3940610,491,583,92
366849,1998,2090,92
1959430,2154,2246,92
205610,4082,4174,92
1240440,703,794,91
2923820,815,906,91
3009300,1296,1387,91
313120,1785,1876,91
3027840,2515,2606,91
1152320,3435,3526,91
3484750,5310,5401,91
4216670,6600,6691,91
2830500,6970,7061,91
1918540,8190,8281,91
509580,8574,8665,91
1668690,9101,N/A,91
3438810,1404,1494,90
3743390,4289,4379,90
3744880,9102,N/A,90
2426530,1724,1813,89
1265920,1971,2060,89
3087330,3334,3423,89
3087350,3349,3438,89
4678710,4226,4315,89
223594,5579,5668,89
4181590,8779,8868,89
4329260,656,744,88
4483540,3740,3828,88
4038320,6874,6962,88
2004680,540,627,87
4767590,1240,1327,87
2362300,1958,2045,87
898920,4785,4872,87
3208560,6009,6096,87
4280930,7114,7201,87
3003800,9105,N/A,87
2059170,688,774,86
1462040,730,816,86
2231380,757,843,86
3871350,1247,1333,86
3205310,3272,3358,86
2963870,4182,4268,86
4517590,6225,6311,86
238090,6523,6609,86
3920300,9106,N/A,86
2524890,779,864,85
1284410,2076,2161,85
1730700,2548,2633,85
2193910,2786,2871,85
2067920,3923,4008,85
666350,5629,5714,85
1016150,9107,N/A,85
221100,298,382,84
1063420,884,968,84
3618030,1361,1445,84
311560,1881,1965,84
631510,2130,2214,84
1710820,2689,2773,84
807120,4655,4739,84
617670,5436,5520,84
2601200,6363,6447,84
1888930,424,507,83
2186990,563,646,83
1954200,2114,2197,83
4157430,1896,1978,82
2001340,2156,2238,82
3300460,2697,2779,82
1988550,4742,4824,82
1335940,8200,8282,82
1689620,812,893,81
2327720,970,1051,81
2964090,1328,1409,81
4173830,1417,1498,81
1553061,1845,1926,81
621830,1906,1987,81
1197260,9111,N/A,81
2404880,640,720,80
2089600,3940,4020,80
2714620,7019,7099,80
2272360,179,258,79
1158940,2775,2854,79
1066760,5265,5344,79
2852980,8876,8955,79
1817070,372,450,78
867210,1089,1167,78
2229870,3111,3189,78
2184020,3490,3568,78
4348790,3504,3582,78
860890,9114,N/A,78
1145360,800,877,77
3116700,1275,1352,77
2378500,1384,1461,77
4058290,2884,2961,77
1127700,9115,N/A,77
620980,650,726,76
2593290,758,834,76
2808550,2031,2107,76
411950,2377,2453,76
17480,2793,2869,76
455910,9116,N/A,76
2104890,435,510,75
2747330,616,691,75
2943650,702,777,75
1433140,1223,1298,75
1267540,1261,1336,75
1622100,1659,1734,75
617870,2460,2535,75
1592280,3837,3912,75
2275490,8053,8128,75
4078110,295,369,74
699130,743,817,74
3315510,1717,1791,74
4018550,2050,2124,74
1101120,2505,2579,74
3087280,3322,3396,74
1594130,9118,N/A,74
1677280,183,256,73
2062430,847,920,73
17390,910,983,73
337320,1497,1570,73
774181,1658,1731,73
2890190,2789,2862,73
816340,3182,3255,73
2366980,4390,4463,73
1764390,9119,N/A,73
2161700,546,618,72
22330,3529,3601,72
1344990,4309,4381,72
940220,8729,8801,72
2602460,9120,N/A,72
304240,1015,1086,71
1004640,1039,1110,71
2474770,1394,1465,71
835960,1629,1700,71
307690,1671,1742,71
2229880,3153,3224,71
1021210,3889,3960,71
224180,4326,4397,71
3959890,8017,8088,71
1933990,8373,8444,71
4019870,9121,N/A,71
2000950,902,972,70
2157830,1612,1682,70
1022980,2083,2153,70
2427741,3526,3596,70
4768770,3953,4023,70
1396230,5408,5478,70
1567110,6393,6463,70
251570,191,260,69
892970,310,379,69
2643390,512,581,69
588030,895,964,69
3871330,938,1007,69
704450,2337,2406,69
3558400,3261,3330,69
512033,4591,4660,69
3601800,2550,2618,68
1593500,718,785,67
3746540,1159,1226,67
4331610,1351,1418,67
2530980,1614,1681,67
4199610,2488,2555,67
750381,2914,2981,67
2325920,3131,3198,67
3868310,4141,4208,67
1184370,829,895,66
3688130,1732,1798,66
3985950,1891,1957,66
1875830,2723,2789,66
913740,3675,3741,66
2081470,5165,5231,66
3170420,9126,N/A,66
216150,35,100,65
2658510,762,827,65
305620,1143,1208,65
3796620,1885,1950,65
967050,2078,2143,65
2229850,3114,3179,65
4820610,7402,7467,65
3132250,8218,8283,65
3180410,9127,N/A,65
2244210,304,368,64
3981100,396,460,64
280680,1511,1575,64
3623250,3074,3138,64
2328720,3782,3846,64
667530,6823,6887,64
1708680,8449,8513,64
1652250,9128,N/A,64
3156770,526,589,63
4735130,811,874,63
3100310,850,913,63
675010,875,938,63
3936520,1407,1470,63
3259470,3399,3462,63
711980,4943,5006,63
4768660,5952,6015,63
3026450,6714,6777,63
1721470,506,568,62
1604030,604,666,62
3174070,794,856,62
3654560,1067,1129,62
1330000,1618,1680,62
418240,2024,2086,62
4867080,2839,2901,62
1942120,6053,6115,62
520550,9130,N/A,62
3347400,470,531,61
552500,888,949,61
4098660,3873,3934,61
4196080,4031,4092,61
2991180,5345,5406,61
3717070,276,336,60
3219630,488,548,60
4492160,1189,1249,60
214870,4375,4435,60
1079800,9132,N/A,60
377160,302,361,59
2224460,1323,1382,59
21970,1824,1883,59
1341200,1741,1799,58
2239550,2703,2761,58
951440,6195,6253,58
436670,7534,7592,58
4128580,337,394,57
2751000,1071,1128,57
756800,1199,1256,57
357070,3144,3201,57
512034,4605,4662,57
1415700,5097,5154,57
2677600,9135,N/A,57
1190000,657,713,56
2005010,789,845,56
311690,925,981,56
2790990,1016,1072,56
2772990,1679,1735,56
858210,3077,3133,56
3588490,3900,3956,56
1294810,8469,8525,56
1065400,9136,N/A,56
1912410,707,762,55
3087320,3342,3397,55
2023140,3709,3764,55
3814680,6239,6294,55
259380,8906,8961,55
1823390,9137,N/A,55
2170970,1229,1283,54
3662530,9138,N/A,54
3061570,339,392,53
3314790,710,763,53
2380740,745,798,53
4735410,1117,1170,53
973230,2598,2651,53
410320,5526,5579,53
2194790,7705,7758,53
881100,1009,1061,52
2352620,1054,1106,52
3244810,2291,2343,52
2421890,3541,3593,52
2150050,6371,6423,52
1803400,6544,6596,52
3489670,8931,8983,52
784080,515,566,51
1498570,565,616,51
1040200,679,730,51
500,1053,1104,51
3012580,1483,1534,51
2840470,1828,1879,51
3579780,1908,1959,51
560130,3301,3352,51
2943430,5730,5781,51
598960,6943,6994,51
3211120,280,330,50
1363080,397,447,50
653530,1032,1082,50
3483740,1608,1658,50
4424610,1624,1674,50
2756930,3244,3294,50
631980,5252,5302,50
2275020,8922,8972,50
2406770,331,380,49
1611600,1062,1111,49
1020790,1091,1140,49
1113410,1239,1288,49
1010821,1454,1503,49
285190,1523,1572,49
4159240,3373,3422,49
2863610,5099,5148,49
613880,5259,5308,49
445980,5754,5803,49
1519490,6610,6659,49
1827621,9143,N/A,49
1605850,192,240,48
4468030,425,473,48
3950130,636,684,48
4358310,913,961,48
16900,1006,1054,48
4400940,1042,1090,48
204450,1479,1527,48
3579790,1901,1949,48
4114070,2406,2454,48
2922410,4467,4515,48
3400430,8155,8203,48
1151050,9144,N/A,48
9900,264,311,47
588430,942,989,47
1599600,1219,1266,47
2116120,1373,1420,47
1115690,2287,2334,47
3087300,3277,3324,47
537110,8432,8479,47
1653020,9145,N/A,47
552990,92,138,46
4356430,195,241,46
2432860,870,916,46
292730,881,927,46
1088290,2643,2689,46
4519130,1014,1059,45
268500,1082,1127,45
607080,2709,2754,45
3607430,8925,8970,45
1282270,538,582,44
644830,1772,1816,44
2700610,2842,2886,44
2085540,3370,3414,44
2692400,3604,3648,44
3103780,9148,N/A,44
1911610,1000,1043,43
1672500,1568,1611,43
12200,2127,2170,43
3793350,7285,7328,43
3526710,804,846,42
3180150,2258,2300,42
378540,2433,2475,42
3641780,3485,3527,42
2011780,4438,4480,42
2671130,5882,5924,42
1749080,6322,6364,42
2242760,6527,6569,42
3183970,8544,8586,42
1182900,342,383,41
3478050,846,887,41
225540,2082,2123,41
2370570,2124,2165,41
2016460,3056,3097,41
3017330,5009,5050,41
2342310,5721,5762,41
739282,6129,6170,41
962400,1647,1687,40
830451,1832,1872,40
2232880,2639,2679,40
2383120,3511,3551,40
800270,4277,4317,40
1701060,4337,4377,40
1904880,8502,8542,40
568320,8549,8589,40
1272080,531,570,39
3784030,556,595,39
2791000,898,937,39
2869680,1302,1341,39
1062810,3536,3575,39
1625400,5655,5694,39
42910,7530,7569,39
108600,69,107,38
244210,333,371,38
1426210,334,372,38
690830,860,898,38
732690,2171,2209,38
2218650,6549,6587,38
